UserID,PlayedTimestamp,ArtistID,ArtistName,TrackID,TrackName,FirstPlayed,MinsSinceFirstPlay,MinsSincePrevPlay,historyID
1,2007-12-29 12:54:08,a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,72c6b4d3-71a8-4c70-bf50-da11c0149089,All I Need,2006-08-13 13:59:20,724254,1764,4614
1,2007-12-29 14:11:09,a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,76ccedbc-ce16-4c2b-8c05-fe2749c219a9,Reckoner,2006-08-13 13:59:20,724331,71,4617
1,2007-12-31 14:21:05,a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,76ccedbc-ce16-4c2b-8c05-fe2749c219a9,Reckoner,2006-08-13 13:59:20,727221,2824,4631
1,2007-12-31 14:35:53,a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,e5be3063-0f68-4c28-8a4e-d19a354b0872,15 Step,2006-08-13 13:59:20,727236,15,4632
1,2007-12-31 15:54:00,67930b3e-e00b-469f-8c74-fd69f20522ec,Sade,603dce52-0704-4851-8c63-835e4b0a14f7,Kiss Of Life,2006-08-13 13:59:20,727314,44,4640
1,2008-01-01 06:57:28,a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,e5be3063-0f68-4c28-8a4e-d19a354b0872,15 Step,2006-08-13 13:59:20,728218,899,4642
1,2008-01-06 13:41:36,a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,76ccedbc-ce16-4c2b-8c05-fe2749c219a9,Reckoner,2006-08-13 13:59:20,735822,7604,4643
1,2008-01-06 13:59:14,Null,Electric Conversation,Null,..From Africa,2006-08-13 13:59:20,735839,17,4644
1,2008-01-06 14:49:30,Null,Electric Conversation,Null,Communication,2006-08-13 13:59:20,735890,51,4645
1,2008-01-07 12:40:17,Null,Electric Conversation,Null,Travel,2006-08-13 13:59:20,737200,1307,4647
1,2008-01-08 12:52:03,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,cf2ba42b-dacb-4092-b0ca-eeb120692b5f,My Dear Friend (Feat. Ian O'Brien),2006-08-13 13:59:20,738652,1431,4655
1,2008-01-08 13:22:00,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,Null,One Round -Original Mix(Dedicated To Shou),2006-08-13 13:59:20,738682,11,4659
1,2008-01-09 04:18:55,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,03156214-005e-456f-a5e3-0df32024fdad,A Dear African Sky (African Dub Mix) (Feat. Omar Guaindefall),2006-08-13 13:59:20,739579,885,4662
1,2008-01-09 04:29:58,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,Null,One Round -Original Mix(Dedicated To Shou),2006-08-13 13:59:20,739590,11,4663
1,2008-01-09 05:30:07,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,ab1f0585-3001-40a5-8bbe-3e63c5c5eb62,All These Things (Feat. Josée Hurlock),2006-08-13 13:59:20,739650,30,4669
1,2008-01-09 06:28:57,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,Null,One Round -Original Mix(Dedicated To Shou),2006-08-13 13:59:20,739709,26,4676
1,2008-01-09 07:20:05,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,Null,"Flying Music-Short Version(Featuring Alex From Tokyo,Shuichiro Sakaguchi,Nobuhiko…",2006-08-13 13:59:20,739760,39,4679
1,2008-01-09 07:53:04,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,cf2ba42b-dacb-4092-b0ca-eeb120692b5f,My Dear Friend (Feat. Ian O'Brien),2006-08-13 13:59:20,739793,11,4683
1,2008-01-09 08:23:01,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,Null,One Round -Original Mix(Dedicated To Shou),2006-08-13 13:59:20,739823,11,4687
1,2008-01-09 09:10:58,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,cf2ba42b-dacb-4092-b0ca-eeb120692b5f,My Dear Friend (Feat. Ian O'Brien),2006-08-13 13:59:20,739871,11,4694
1,2008-01-09 11:21:15,Null,Electric Conversation,Null,Communication,2006-08-13 13:59:20,740001,130,4695
1,2008-01-09 11:49:20,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,fa57a061-1b29-4325-9562-d19baa91eef5,You Get Me (Feat. Josée Hurlock),2006-08-13 13:59:20,740030,22,4698
1,2008-01-09 12:35:45,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,5d4a7d76-0228-4de3-b934-a6188c155915,The Session (Kuniyuki'S Piano Mix) (Feat. Henrik Schwarz & Yoshihiro Tsukahara),2006-08-13 13:59:20,740076,16,4704
1,2008-01-09 13:31:03,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,Null,One Round -Original Mix(Dedicated To Shou),2006-08-13 13:59:20,740131,47,4706
1,2008-01-10 12:50:50,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,03156214-005e-456f-a5e3-0df32024fdad,A Dear African Sky (African Dub Mix) (Feat. Omar Guaindefall),2006-08-13 13:59:20,741531,1394,4708
1,2008-01-10 13:01:53,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,Null,One Round -Original Mix(Dedicated To Shou),2006-08-13 13:59:20,741542,11,4709
1,2008-01-10 13:49:20,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,Null,One Round -Original Mix(Dedicated To Shou),2006-08-13 13:59:20,741590,11,4716
1,2008-01-10 14:23:52,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,31566571-eac1-4f24-8072-15962cd4b006,Touch,2006-08-13 13:59:20,741624,11,4721
1,2008-01-10 14:41:56,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,cf2ba42b-dacb-4092-b0ca-eeb120692b5f,My Dear Friend (Feat. Ian O'Brien),2006-08-13 13:59:20,741642,11,4723
1,2008-01-11 12:46:37,a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,76ccedbc-ce16-4c2b-8c05-fe2749c219a9,Reckoner,2006-08-13 13:59:20,742967,1313,4726
1,2008-01-11 14:08:35,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,5d4a7d76-0228-4de3-b934-a6188c155915,The Session (Kuniyuki'S Piano Mix) (Feat. Henrik Schwarz & Yoshihiro Tsukahara),2006-08-13 13:59:20,743049,57,4733
1,2008-01-11 14:26:44,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,Null,One Round -Original Mix(Dedicated To Shou),2006-08-13 13:59:20,743067,11,4735
1,2008-01-12 12:39:21,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,03156214-005e-456f-a5e3-0df32024fdad,A Dear African Sky (African Dub Mix) (Feat. Omar Guaindefall),2006-08-13 13:59:20,744400,1333,4736
1,2008-01-12 12:50:24,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,Null,One Round -Original Mix(Dedicated To Shou),2006-08-13 13:59:20,744411,11,4737
1,2008-01-14 13:01:36,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,fa57a061-1b29-4325-9562-d19baa91eef5,You Get Me (Feat. Josée Hurlock),2006-08-13 13:59:20,747302,2801,4752
1,2008-01-14 13:43:42,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,cf2ba42b-dacb-4092-b0ca-eeb120692b5f,My Dear Friend (Feat. Ian O'Brien),2006-08-13 13:59:20,747344,11,4758
1,2008-01-14 14:13:39,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,Null,One Round -Original Mix(Dedicated To Shou),2006-08-13 13:59:20,747374,11,4762
1,2008-01-14 15:01:36,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,cf2ba42b-dacb-4092-b0ca-eeb120692b5f,My Dear Friend (Feat. Ian O'Brien),2006-08-13 13:59:20,747422,11,4769
1,2008-01-14 15:31:33,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,Null,One Round -Original Mix(Dedicated To Shou),2006-08-13 13:59:20,747452,11,4773
1,2008-01-15 04:46:37,a4f4fa8a-48bd-4d26-b3b7-88e57e908ffe,Chanel,Null,2007/8 Paris-Londres - Teaser+,2006-08-13 13:59:20,748247,765,4779
1,2008-01-15 10:47:00,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,cf2ba42b-dacb-4092-b0ca-eeb120692b5f,My Dear Friend (Feat. Ian O'Brien),2006-08-13 13:59:20,748607,360,4780
1,2008-01-15 15:25:47,f4c22ea4-a21f-43e4-8271-731defce1476,The Ananda Project,d0aaea5d-8463-4719-a99e-b7b1fbdc6803,Breaking Down,2006-08-13 13:59:20,748886,279,4781
1,2008-01-16 13:26:25,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,fa57a061-1b29-4325-9562-d19baa91eef5,You Get Me (Feat. Josée Hurlock),2006-08-13 13:59:20,750207,1308,4784
1,2008-01-16 14:28:17,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,Null,"Flying Music-Short Version(Featuring Alex From Tokyo,Shuichiro Sakaguchi,Nobuhiko…",2006-08-13 13:59:20,750268,55,4786
1,2008-01-17 14:36:10,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,fa57a061-1b29-4325-9562-d19baa91eef5,You Get Me (Feat. Josée Hurlock),2006-08-13 13:59:20,751716,1448,4787
1,2008-01-17 16:00:49,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,13733677-69bc-427d-ae7f-1f2e70538e5f,The Guitar Song (Original Mix),2006-08-13 13:59:20,751801,23,4798
1,2008-01-18 12:47:41,ba2f4f3b-0293-4bc8-bb94-2f73b5207343,Underworld,fafb03a7-f67a-467f-af51-d262f2aab353,"Boy, Boy, Boy",2006-08-13 13:59:20,753048,1247,4799
1,2008-01-18 13:20:19,ba2f4f3b-0293-4bc8-bb94-2f73b5207343,Underworld,fafb03a7-f67a-467f-af51-d262f2aab353,"Boy, Boy, Boy",2006-08-13 13:59:20,753080,16,4804
1,2008-01-18 14:07:26,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,fa57a061-1b29-4325-9562-d19baa91eef5,You Get Me (Feat. Josée Hurlock),2006-08-13 13:59:20,753128,16,4811
1,2008-01-18 14:18:34,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,5cc6647d-116c-472d-a118-52a7a426e488,Free,2006-08-13 13:59:20,753139,11,4812
1,2008-01-18 14:50:22,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,fa57a061-1b29-4325-9562-d19baa91eef5,You Get Me (Feat. Josée Hurlock),2006-08-13 13:59:20,753171,14,4816
1,2008-01-19 12:48:37,a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,76ccedbc-ce16-4c2b-8c05-fe2749c219a9,Reckoner,2006-08-13 13:59:20,754489,1312,4818
1,2008-01-21 07:55:18,fa905866-03a9-42dd-a5c3-9b07cd1c0bc8,Ian O'Brien,8fc99a85-928d-4e68-af8f-873dc594344b,Veksel,2006-08-13 13:59:20,757075,2452,4847
1,2008-01-22 06:49:50,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,13733677-69bc-427d-ae7f-1f2e70538e5f,The Guitar Song (Original Mix),2006-08-13 13:59:20,758450,1316,4861
1,2008-01-22 07:16:13,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,Null,One Round -Original Mix(Dedicated To Shou),2006-08-13 13:59:20,758476,11,4864
1,2008-01-22 07:28:32,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,fa57a061-1b29-4325-9562-d19baa91eef5,You Get Me (Feat. Josée Hurlock),2006-08-13 13:59:20,758489,13,4865
1,2008-01-24 12:33:14,eab8228c-a9c8-4ddb-a93d-ffca74a379bf,Clark,20cc669e-2d55-47b5-9595-150081a208fc,New Year Storm,2006-08-13 13:59:20,761673,3166,4869
1,2008-01-25 12:47:40,eab8228c-a9c8-4ddb-a93d-ffca74a379bf,Clark,e01c89ba-8fb1-4b0f-8483-9338348dc27b,Volcan Veins,2006-08-13 13:59:20,763128,1364,4892
1,2008-01-27 12:44:31,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,cf2ba42b-dacb-4092-b0ca-eeb120692b5f,My Dear Friend (Feat. Ian O'Brien),2006-08-13 13:59:20,766005,2817,4908
1,2008-01-27 13:14:09,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,Null,One Round -Original Mix(Dedicated To Shou),2006-08-13 13:59:20,766034,11,4912
1,2008-01-27 14:02:07,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,cf2ba42b-dacb-4092-b0ca-eeb120692b5f,My Dear Friend (Feat. Ian O'Brien),2006-08-13 13:59:20,766082,11,4919
1,2008-01-27 14:32:03,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,Null,One Round -Original Mix(Dedicated To Shou),2006-08-13 13:59:20,766112,11,4923
1,2008-01-27 15:20:01,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,cf2ba42b-dacb-4092-b0ca-eeb120692b5f,My Dear Friend (Feat. Ian O'Brien),2006-08-13 13:59:20,766160,11,4930
1,2008-01-27 15:49:58,b2bbf316-ebae-4275-a0b2-58e3758a0dd7,Kuniyuki Takahashi,Null,One Round -Original Mix(Dedicated To Shou),2006-08-13 13:59:20,766190,11,4934
1,2008-01-28 07:42:36,eab8228c-a9c8-4ddb-a93d-ffca74a379bf,Clark,e01c89ba-8fb1-4b0f-8483-9338348dc27b,Volcan Veins,2006-08-13 13:59:20,767143,928,4939
1,2008-01-28 08:18:57,eab8228c-a9c8-4ddb-a93d-ffca74a379bf,Clark,329fa376-6126-4185-aa90-1174b398c10b,Violenl,2006-08-13 13:59:20,767179,19,4944
1,2008-01-30 10:19:40,8970d868-0723-483b-a75b-51088913d3d4,Moby,ed574fad-7f59-4e05-8c24-d1138a0d872c,Bodyrock,2006-08-13 13:59:20,770180,2996,4946
1,2008-01-30 11:59:28,4f15ae0a-cad3-4953-aee7-1dc353541875,畠山美由紀,Null,Here Comes The Sun,2006-08-13 13:59:20,770280,95,4949
1,2008-01-30 13:44:28,f053ae01-dae6-4aae-9883-e8c279fdbef4,Seal,2d445b1a-781e-4b36-b1a5-55db423ee058,Kiss From A Rose (Album Version),2006-08-13 13:59:20,770385,105,4950
1,2008-01-31 12:49:32,f053ae01-dae6-4aae-9883-e8c279fdbef4,Seal,2d445b1a-781e-4b36-b1a5-55db423ee058,Kiss From A Rose (Album Version),2006-08-13 13:59:20,771770,1363,4956
1,2008-02-01 12:47:39,8970d868-0723-483b-a75b-51088913d3d4,Moby,1e3668b5-3053-40f7-8bda-0ba987b37cbe,Porcelain,2006-08-13 13:59:20,773208,1361,4975
1,2008-02-01 13:10:36,f053ae01-dae6-4aae-9883-e8c279fdbef4,Seal,Null,Loaded (Album Version),2006-08-13 13:59:20,773231,12,4979
1,2008-02-01 14:44:12,8970d868-0723-483b-a75b-51088913d3d4,Moby,1618b28c-2de2-428a-a460-fbe451b5fbde,Honey,2006-08-13 13:59:20,773324,35,4994
1,2008-02-01 15:00:19,8970d868-0723-483b-a75b-51088913d3d4,Moby,1e3668b5-3053-40f7-8bda-0ba987b37cbe,Porcelain,2006-08-13 13:59:20,773340,16,4995
1,2008-02-02 12:49:32,e5b5b78b-811b-4bfb-a463-116e5f4c3114,Nuyorican Soul,96cac256-ffc4-4aff-8a53-60dd86fc778f,I Am The Black Gold Of The Sun (4 Hero Remix),2006-08-13 13:59:20,774650,1299,4999
1,2008-02-02 14:03:24,f053ae01-dae6-4aae-9883-e8c279fdbef4,Seal,Null,Dumb (Album Version),2006-08-13 13:59:20,774724,69,5001
1,2008-02-03 12:52:59,Null,Critical Point Feat. Vikter Duplaix,Null,Messages (Main Mix),2006-08-13 13:59:20,776093,1365,5003
1,2008-02-03 14:33:09,Null,Critical Point Feat. Vikter Duplaix,Null,Messages (Main Mix),2006-08-13 13:59:20,776193,51,5013
1,2008-02-04 12:39:37,8970d868-0723-483b-a75b-51088913d3d4,Moby,5e5c9863-dd23-4f06-afcb-29a68f5bcdf6,Move (You Make Me Feel So Good),2006-08-13 13:59:20,777520,1307,5017
1,2008-02-07 13:04:28,dde895f1-45e6-40e5-bd38-133c66f84a9d,The Detroit Experiment,e963d16b-2f0a-4abd-ad68-18bb895154e1,Space Odyssey,2006-08-13 13:59:20,781865,4335,5021
1,2008-02-07 13:48:40,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,91122e18-dff5-4ec3-b392-eea9cc670cb9,Take The Box,2006-08-13 13:59:20,781909,35,5024
1,2008-02-07 14:38:37,0b285612-e40d-4f86-aa50-14cdee980e53,Terri Walker,026a5a3b-fd75-4934-8ff7-15d7b1d6090f,Guess You Didn'T Love Me,2006-08-13 13:59:20,781959,12,5033
1,2008-02-07 15:49:17,0b285612-e40d-4f86-aa50-14cdee980e53,Terri Walker,026a5a3b-fd75-4934-8ff7-15d7b1d6090f,Guess You Didn'T Love Me,2006-08-13 13:59:20,782029,11,5045
1,2008-02-08 13:53:34,0f5a9adc-fcca-4d04-bf31-d7d1164133f9,Jimpster,f84f1dce-e92a-45d3-b782-dd1431a7cc82,Distant Light,2006-08-13 13:59:20,783354,1325,5046
1,2008-02-09 12:18:42,0f5a9adc-fcca-4d04-bf31-d7d1164133f9,Jimpster,d5adc2c6-8003-44eb-b08b-f844c069eddf,In So Deep,2006-08-13 13:59:20,784699,1276,5059
1,2008-02-10 12:41:32,0f5a9adc-fcca-4d04-bf31-d7d1164133f9,Jimpster,01ca6d14-0695-41b6-912a-b0549393bd10,Jus' Wanna Feel,2006-08-13 13:59:20,786162,1432,5066
1,2008-02-10 14:25:41,0f5a9adc-fcca-4d04-bf31-d7d1164133f9,Jimpster,864cef8d-da7e-4389-a286-41176276a5f6,Seventh Wave,2006-08-13 13:59:20,786266,21,5082
1,2008-02-11 12:43:12,a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,76ccedbc-ce16-4c2b-8c05-fe2749c219a9,Reckoner,2006-08-13 13:59:20,787603,1274,5094
1,2008-02-12 12:50:25,0f5a9adc-fcca-4d04-bf31-d7d1164133f9,Jimpster,862a4337-7755-401f-ac3b-f714093e4b6e,Don'T Push It,2006-08-13 13:59:20,789051,1394,5106
1,2008-02-12 13:06:55,0f5a9adc-fcca-4d04-bf31-d7d1164133f9,Jimpster,864cef8d-da7e-4389-a286-41176276a5f6,Seventh Wave,2006-08-13 13:59:20,789067,11,5108
1,2008-02-12 13:53:16,0f5a9adc-fcca-4d04-bf31-d7d1164133f9,Jimpster,1a656abb-c66b-4529-a0e6-de30ce0a0292,I Want It,2006-08-13 13:59:20,789113,13,5114
1,2008-02-12 15:15:15,55a8b485-1cbf-47ee-ae15-d106200fafe8,Me'Shell Ndegéocello,Null,"Aquarium Featuring Sabina, Ron Blake, Meshell Ndegeocello",2006-08-13 13:59:20,789195,11,5129
1,2008-02-12 15:31:31,55a8b485-1cbf-47ee-ae15-d106200fafe8,Me'Shell Ndegéocello,Null,"Dance Of The Infidel Featuring Oran Coltrane, Kenny Garrett, Chris Dave",2006-08-13 13:59:20,789212,12,5131
1,2008-02-13 05:44:31,0f5a9adc-fcca-4d04-bf31-d7d1164133f9,Jimpster,Null,Left & Right,2006-08-13 13:59:20,790065,853,5132
1,2008-02-13 12:32:07,dde895f1-45e6-40e5-bd38-133c66f84a9d,The Detroit Experiment,e963d16b-2f0a-4abd-ad68-18bb895154e1,Space Odyssey,2006-08-13 13:59:20,790472,373,5140
1,2008-02-13 13:56:31,Null,Lushlife & The Age Of Imagination Quartet,Null,Live 82,2006-08-13 13:59:20,790557,42,5149
1,2008-02-14 17:20:17,58368691-5b44-45d8-b617-47a7633f5e30,Sonny Clark,83847e92-e7f3-4841-bf7f-02250ef33a6e,Blue Minor,2006-08-13 13:59:20,792200,1623,5155
1,2008-02-14 17:30:37,58368691-5b44-45d8-b617-47a7633f5e30,Sonny Clark,6b6819d8-1f86-4d56-8673-22e913e13f64,Sippin' At Bells,2006-08-13 13:59:20,792211,11,5156
1,2008-02-15 05:54:13,ea9078ef-20ca-4506-81ea-2ae5fe3a42e8,Madlib,a560c7ff-ecb7-4927-9395-6032ee9061fc,Slim'S Return,2006-08-13 13:59:20,792954,716,5160
1,2008-02-16 13:52:28,69f95e5c-4b34-4c8b-b8fe-c59f9296195a,Donald Byrd,1e22456f-fbca-4492-afd8-a3d16b4b6bd7,Stepping Into Tomorrow,2006-08-13 13:59:20,794873,1919,5162
1,2008-02-16 14:03:39,cbf6670e-7f4e-4e6b-9789-010c3dbf1142,Jona,5c483532-5219-44c8-8f51-b317694eebb8,North Love,2006-08-13 13:59:20,794884,11,5163
1,2008-02-16 14:24:07,69f95e5c-4b34-4c8b-b8fe-c59f9296195a,Donald Byrd,8fa34d9a-7bfc-48a0-9035-e92c9fdf6c93,Think Twice,2006-08-13 13:59:20,794904,12,5165
1,2008-02-17 12:42:39,Null,Woodblue,Null,Iioa,2006-08-13 13:59:20,796243,1274,5175
1,2008-02-18 14:49:43,cbf6670e-7f4e-4e6b-9789-010c3dbf1142,Jona,819a3cfa-dd64-4070-9030-7a58370afcc4,Tizia,2006-08-13 13:59:20,797810,1505,5189
1,2008-02-18 15:05:57,cbf6670e-7f4e-4e6b-9789-010c3dbf1142,Jona,e6c05d42-87be-405b-8807-8c7ce81830ee,Stars Lead To Something Else,2006-08-13 13:59:20,797826,16,5190
1,2008-02-18 15:32:41,Null,Woodblue,Null,Green Flash,2006-08-13 13:59:20,797853,11,5193
1,2008-02-19 13:01:11,4c4e3121-4d12-4f7a-a77c-5becd849fb3c,Gilles Peterson,Null,Larry Heard Presents Mr. White ‘You Rock Me’ (Long Version),2006-08-13 13:59:20,799141,1276,5196
1,2008-02-20 04:06:26,03282c56-8a24-42f4-8bfc-96188933aefa,Angela Bofill,e4702c8b-7c72-41de-8d2a-886319feb331,People Make The World Go Round,2006-08-13 13:59:20,800047,812,5223
1,2008-02-20 04:19:23,8fb61843-e724-41b4-86bd-6e3b3dfe9c6e,A Taste Of Honey,66c91549-0e6c-47f9-a313-6003d79f982e,Boogie Oogie Oogie,2006-08-13 13:59:20,800060,13,5224
1,2008-02-20 05:35:05,Null,Woodblue,Null,Green Flash,2006-08-13 13:59:20,800135,24,5239
1,2008-02-20 05:46:17,Null,Woodblue,Null,Starry Sky･･･,2006-08-13 13:59:20,800146,11,5240
1,2008-02-20 06:01:08,69f95e5c-4b34-4c8b-b8fe-c59f9296195a,Donald Byrd,25f78dc3-1c44-4039-8835-f088e5a7686a,Change (Makes You Want To Hustle),2006-08-13 13:59:20,800161,15,5241
1,2008-02-20 07:23:16,4c4e3121-4d12-4f7a-a77c-5becd849fb3c,Gilles Peterson,Null,A Black Man In Space (Sax Mix),2006-08-13 13:59:20,800243,13,5257
1,2008-02-20 11:21:10,4c4e3121-4d12-4f7a-a77c-5becd849fb3c,Gilles Peterson,Null,Blaze ‘Wishing You Were Here’ (Joey Negro Remix),2006-08-13 13:59:20,800481,190,5269
1,2008-02-20 12:53:19,Null,Woodblue,Null,Deji,2006-08-13 13:59:20,800573,80,5273
1,2008-02-20 13:49:50,4c4e3121-4d12-4f7a-a77c-5becd849fb3c,Gilles Peterson,Null,Tone 7 ‘Dub Dub’,2006-08-13 13:59:20,800630,33,5279
1,2008-02-21 14:05:45,4c4e3121-4d12-4f7a-a77c-5becd849fb3c,Gilles Peterson,Null,Sandy Rivera & Jose Burgos ‘This Will Change It’,2006-08-13 13:59:20,802086,1415,5290
1,2008-02-21 14:26:35,4c4e3121-4d12-4f7a-a77c-5becd849fb3c,Gilles Peterson,Null,The Young Lovers ‘You Make Me Dizzy’,2006-08-13 13:59:20,802107,14,5292
1,2008-02-21 15:01:09,af8a8ede-2c56-469e-9069-463218595f85,"Johnny ""Hammond"" Smith",9383afaa-4f15-4871-8a33-553ba8dd5560,Tell Me What To Do,2006-08-13 13:59:20,802141,31,5294
1,2008-02-22 09:21:34,92a0f97c-311e-4ca9-8bb3-247b3d96d41b,Weldon Irvine,c04c9117-90d6-4c09-bde4-f5fb374a051b,We Gettin' Down,2006-08-13 13:59:20,803242,1077,5302
1,2008-02-22 09:59:28,4c4e3121-4d12-4f7a-a77c-5becd849fb3c,Gilles Peterson,Null,Shuya Okino Feat. Navasha Daya ‘Thank You’ (Replayed By Sleep Walker),2006-08-13 13:59:20,803280,14,5310
1,2008-02-22 12:05:19,4c4e3121-4d12-4f7a-a77c-5becd849fb3c,Gilles Peterson,Null,Sandy Rivera & Jose Burgos ‘This Will Change It’,2006-08-13 13:59:20,803405,74,5325
1,2008-02-22 15:17:34,4c4e3121-4d12-4f7a-a77c-5becd849fb3c,Gilles Peterson,Null,Nick Holder Feat. Sacha ‘Time’ (Six Series Dub),2006-08-13 13:59:20,803598,19,5369
1,2008-02-23 12:44:30,Null,Woodblue,Null,Iioa,2006-08-13 13:59:20,804885,1254,5379
1,2008-02-24 12:43:47,0f5a9adc-fcca-4d04-bf31-d7d1164133f9,Jimpster,864cef8d-da7e-4389-a286-41176276a5f6,Seventh Wave,2006-08-13 13:59:20,806324,1346,5403
1,2008-02-24 14:39:27,4c4e3121-4d12-4f7a-a77c-5becd849fb3c,Gilles Peterson,Null,Wahoo Feat. Paul Randolphdon'T Take It Personal,2006-08-13 13:59:20,806440,11,5422
1,2008-02-25 07:16:27,4c4e3121-4d12-4f7a-a77c-5becd849fb3c,Gilles Peterson,Null,Wahoo Feat. Paul Randolphdon'T Take It Personal,2006-08-13 13:59:20,807437,980,5427
1,2008-02-25 08:37:18,4c4e3121-4d12-4f7a-a77c-5becd849fb3c,Gilles Peterson,Null,Mario Basanov & Vidis ‘Test’,2006-08-13 13:59:20,807517,13,5444
1,2008-02-25 09:12:41,4c4e3121-4d12-4f7a-a77c-5becd849fb3c,Gilles Peterson,Null,The Young Lovers ‘You Make Me Dizzy’,2006-08-13 13:59:20,807553,36,5445
1,2008-02-25 09:51:47,4c4e3121-4d12-4f7a-a77c-5becd849fb3c,Gilles Peterson,Null,Wahoo Feat. Paul Randolphdon'T Take It Personal,2006-08-13 13:59:20,807592,36,5447
1,2008-02-25 13:03:51,994a24ad-f5a5-40e5-af9e-de7ffd930871,Hefner,fe22f13c-e886-484d-88d4-9fdeda47063b,Bubble Gun,2006-08-13 13:59:20,807784,117,5467
1,2008-02-26 12:42:30,4c4e3121-4d12-4f7a-a77c-5becd849fb3c,Gilles Peterson,Null,Wahoo Feat. Paul Randolphdon'T Take It Personal,2006-08-13 13:59:20,809203,1397,5473
1,2008-02-27 09:27:34,4c4e3121-4d12-4f7a-a77c-5becd849fb3c,Gilles Peterson,Null,Wahoo Feat. Paul Randolphdon'T Take It Personal,2006-08-13 13:59:20,810448,1225,5478
