MinSincePrev,HistoryID,TrackID
5,4300,c13b5fe9-3bcb-436e-b6de-07e29b0b22fc
21,4301,ca420b11-d4d7-405b-ba26-903dfa3c9b1e
3,4302,131e1db1-35a6-486b-ad7a-300de80352fe
2,4303,57db2a7e-67e6-4d56-8b78-7f0e9967691c
7,4304,f283c29a-82ca-45ba-9fea-201e9a5c765a
4,4305,f283c29a-82ca-45ba-9fea-201e9a5c765a
3,4306,f283c29a-82ca-45ba-9fea-201e9a5c765a
3,4307,0b2be522-31d7-4962-9436-9d8b30bb8c19
6,4308,Null
6,4309,1ce3c67a-91bc-4a20-979a-7b5de71d31c5
3,4310,12949b8c-f08a-4939-8641-2af067b92db5
3,4311,490d073e-c09e-46c7-86a8-fdf677c2a1ff
4,4312,2701dd18-9ecc-45ff-ac26-9035add38b0d
2,4313,00eca30e-ddfe-489b-8312-323522113493
3,4314,8d8c28b6-f3b5-4f21-b2b6-e5410d070274
4,4315,23cc63f6-5eba-4075-9e5d-18d5fb71c8fd
3,4316,Null
4,4317,68258e07-f1d8-4956-bdf1-fa811c3ddf96
4,4318,2909837c-5320-4aef-a71f-3e673f72377f
1,4319,689fdeee-2284-41e5-8693-8a02f2b19650
3,4320,7e4a4b81-5416-4b8d-9ccd-8cc52a260f1b
5,4321,41805805-5f73-4049-98cc-98dbbe5bea00
238,4322,469bdc91-31e5-4354-ba61-4c422068e1f4
2,4323,2a4a0a94-55bb-4e2e-900b-d182c215cca8
4,4324,3f955817-3ee0-41f4-925c-de6ed68cc527
3,4325,34042a08-3bc3-4d63-ad39-15b458285813
1,4326,5b9499b4-01f6-4388-bd84-f829bf4cc012
2,4327,35d12870-24b1-411b-ae9b-f736ed5afd03
9,4328,3fe8d52a-6824-4833-8942-9290d5c756e8
2,4329,c11ee2cb-fcd2-4617-afb1-1ee52c909f4f
3,4330,63bc0e50-ccb7-48ee-bf0b-8bc29f745c88
3,4331,5de2b982-9029-4315-929e-94f1c63ca62e
4,4332,0e744e3a-4fe4-4172-a2e2-f8de9e7bf3a8
8,4333,b686f02f-aa56-4cb1-94ea-8466b16e0993
3,4334,4be3dae7-bf91-4616-8dd2-3137aeec90c6
4,4335,9c012a8b-34a1-408e-9b5c-f085486b476e
4,4336,96734374-9968-40e2-ae97-a7632793dd82
7,4337,c7b9fda3-651d-4c10-aa7a-7e216c4c2568
2,4338,63bc0e50-ccb7-48ee-bf0b-8bc29f745c88
3,4339,161ed275-7920-45f0-8dd8-5bc8e70d49fa
4304,4340,895b02fc-225c-40f6-9138-8b8c9d6a12f5
3,4341,2267fea2-e288-4fad-8eed-2bb3ad56fb05
2827,4342,131e1db1-35a6-486b-ad7a-300de80352fe
2,4343,ca420b11-d4d7-405b-ba26-903dfa3c9b1e
3,4344,1e0bf9dc-410c-4d95-95b8-9130d6824ca5
3,4345,47bfa6fd-c326-47e6-8a4a-aae5a468889a
3,4346,c8027434-ea54-4fac-954f-0a843a7d0a62
976,4347,0f3aa1f5-c440-4047-8600-48ee0920ae6b
6,4348,f283c29a-82ca-45ba-9fea-201e9a5c765a
3,4349,6fdbe339-8e79-40a6-9b4e-50ddb5bed915
5,4350,b9210ba1-c269-476d-a8fc-cd53d2840d7e
6,4351,34494d8a-8a2f-445f-a6c2-1f65390835c3
4,4352,8beb9021-54b9-462b-b5dd-e8fd76b8a1f8
4,4353,9a778184-775b-4a6f-8561-7e326fba8c61
6,4354,0e6871fc-d16f-4cc8-86fc-c8d368f906d4
4,4355,6d294fcd-d214-42b0-8640-6ab202a937d7
3,4356,804e10bd-8574-468c-a9fe-44bac983c016
4,4357,fdc4b6e7-83c4-4733-8037-e7ee8b8ee4a5
2,4358,56276a83-e4c5-418c-9f56-c6980421ebbe
3,4359,91fd85b4-79a0-41fe-b62c-cbc1280bac59
3,4360,a5644f2a-b021-4c7a-85aa-1a1696333475
4,4361,ef5190a2-f724-479f-a604-0e958008701c
2,4362,92da1f05-0d96-441b-8e63-661a31779ff7
3,4363,937fe4cf-981f-44f6-88e4-c466aca41784
2,4364,c1b2cea4-b493-4768-acf5-6948a4fe522b
4,4365,d222be16-8657-43bd-843f-5e061e28c519
3,4366,c460d716-84ea-4e0d-8571-5f48f499ed9c
1,4367,b8539aed-1df5-422e-95b6-78de7b42b658
4,4368,ca039778-ff30-4af7-a558-84c8746924bc
3,4369,Null
2,4370,722f3405-d15e-4763-8221-9ef0d5db3a35
3,4371,cf9cf4e9-9541-451b-8044-2049761fea2a
3,4372,a252705e-7c52-439a-8750-5bafdf6996cd
5,4373,172274be-8af6-4ab9-8d7f-d3c15224e4d0
4,4374,c7bd8ff1-9e4e-4980-988f-1a489f60475e
1,4375,90256d17-728a-40e1-b85f-a2403f4dd7fe
4,4376,360303db-b814-4c0b-b29c-e267208a2a78
4,4377,8670f655-0740-4a00-929e-2e83a0411d8a
4,4378,96fa3f87-5a87-411a-8188-42d72b8e8a84
3,4379,7d0d4ad6-f819-4af1-bbb5-910048f01228
3,4380,bcfc9603-0de5-4fe8-b101-ce3b6482253f
3,4381,eee199bd-255d-4cb5-8ec7-874d143a5673
3,4382,f83146f7-76d6-440e-b590-7a7e20b63f4c
3,4383,eef12f70-f8fa-447a-a706-9645eb14be65
4,4384,395f985d-182c-4c4b-b86a-59d902d0fbe9
75,4385,4fe04c9b-dd32-4ef6-8b3d-c52cce245c0b
3,4386,583208ef-df11-45be-8bc5-33a5aca20a67
3,4387,3b73686b-353a-4afa-a565-1e82c3c9a6c4
2,4388,bee39727-9846-4530-87a5-426ac1bcb16f
4,4389,c29b752c-7b77-49a5-911e-91e420365d2f
3,4390,40a8f101-e80d-466b-9c50-756d5896af0c
3,4391,5159bd0c-c2b7-4a1d-b3a5-1ba3b7b3d7a1
2,4392,e3adcd5b-c3ff-4860-bcde-9e92ef0967ad
3,4393,8e45b5b0-cd1e-47ec-b51f-7606c0e015f9
3,4394,bb50867a-e2aa-412b-b38f-07203e6dc203
3,4395,6c12f8d5-6a49-4c0b-ae29-8a0afe1e9114
3,4396,b4dbe4e0-55a0-42ee-abbc-02acb8e401b1
5,4397,c13b5fe9-3bcb-436e-b6de-07e29b0b22fc
2,4398,2db2afad-9377-4b88-ae58-7801e005443a
2,4399,f514d5a2-ff7e-4ffa-ae73-9e7ffd884984
2,4400,734c5580-a8ac-4991-88fc-5ce74b1e8f60
3,4401,03d58e4b-5936-431e-9aa2-dea75c1b9dd4
2,4402,033efef4-840d-43b6-8179-ed9b6b3a85d2
1,4403,92f30393-8c73-4cd3-a105-1f97d165cf3d
3,4404,54b35694-3a94-4ffb-9bde-c2ecf89132ac
2,4405,80c5f1cc-49a0-4f88-a51e-0191aa529fa5
2,4406,0fa798cd-5f22-4113-940b-baed5a95119f
2,4407,b751fc1c-8cf3-4b56-8786-a76f28f3d670
1,4408,47621aff-7420-4679-a770-91fbd968057e
2,4409,5b461df4-4723-4c1e-a886-0dbcdc6094e2
227,4410,3e8b5133-da14-4d9d-a1b0-0848bb6ae2ea
3,4411,6d294fcd-d214-42b0-8640-6ab202a937d7
3,4412,804e10bd-8574-468c-a9fe-44bac983c016
4,4413,fdc4b6e7-83c4-4733-8037-e7ee8b8ee4a5
2,4414,56276a83-e4c5-418c-9f56-c6980421ebbe
3,4415,91fd85b4-79a0-41fe-b62c-cbc1280bac59
3,4416,a5644f2a-b021-4c7a-85aa-1a1696333475
4,4417,ef5190a2-f724-479f-a604-0e958008701c
2,4418,92da1f05-0d96-441b-8e63-661a31779ff7
3,4419,937fe4cf-981f-44f6-88e4-c466aca41784
2,4420,c1b2cea4-b493-4768-acf5-6948a4fe522b
4,4421,d222be16-8657-43bd-843f-5e061e28c519
3,4422,c460d716-84ea-4e0d-8571-5f48f499ed9c
1,4423,b8539aed-1df5-422e-95b6-78de7b42b658
4,4424,ca039778-ff30-4af7-a558-84c8746924bc
3,4425,30f39b9b-e965-42da-8dd1-4565334c62e9
2,4426,08e9ce4e-c983-4855-b6a0-aab4ebb19975
3,4427,41c98895-2b0a-4143-9835-30b5a0c6088b
6,4428,1cc3b082-5ffe-4748-8d88-efbad7e5b24a
2,4429,47bfa6fd-c326-47e6-8a4a-aae5a468889a
3,4430,c8027434-ea54-4fac-954f-0a843a7d0a62
2,4431,34494d8a-8a2f-445f-a6c2-1f65390835c3
3,4432,f283c29a-82ca-45ba-9fea-201e9a5c765a
3,4433,6fdbe339-8e79-40a6-9b4e-50ddb5bed915
5,4434,32f81cc4-983e-4569-b4f8-0ee2dfc543ce
2,4435,Null
1,4436,1a3808af-2d51-4d1e-bde9-8c63b0d7fddb
3,4437,654c30c2-04f7-4d1b-95bb-8c0cc38afdad
3,4438,80edbfbb-c0e7-45f8-8753-d975cb3d42eb
1,4439,8241bdbe-0ed7-4fc9-b629-2a3f0802933d
2,4440,8ab217c1-6c48-456b-abb2-fc3d11ff780c
3,4441,68258e07-f1d8-4956-bdf1-fa811c3ddf96
3,4442,Null
1,4443,d62a4d18-c9d0-4f53-8d47-a36ae0b90dcc
2,4444,23ac2747-0bd3-4714-90b5-79f2f06aa108
5,4445,870acd91-7cf0-4ffd-b845-9bcc52b99390
3,4446,4b2c5b58-ae83-45d7-8368-bfdc65fddf41
3,4447,23ac2747-0bd3-4714-90b5-79f2f06aa108
3,4448,f6021b3c-3e80-43a3-be3a-f452985bb4fe
4,4449,158513a2-d1a9-4927-9626-0f00ad1ef23f
4,4450,7fee9e21-85d7-469d-b09e-e1b5c626af94
3,4451,a579e429-7e60-401f-a44c-b6463c35f922
3,4452,eb664b18-68ba-44af-b204-6b053218fbfa
4,4453,7d93150f-63ff-4cdb-aba4-9edac269067a
12,4454,4ee889e1-7b8a-4a5e-b622-f80274a449e7
4,4455,eef12f70-f8fa-447a-a706-9645eb14be65
4,4456,c1293604-237d-4361-99a7-56b028875b60
3,4457,4a347c78-f127-4f67-b697-b3ac54ea762c
4,4458,2a4a0a94-55bb-4e2e-900b-d182c215cca8
4,4459,fb6f38fe-799d-4441-866e-00f3b98a4549
4,4460,0b60221e-9a3b-4ece-9b22-415ff0e2815e
4,4461,a21b83b7-5ef9-481c-9482-e8f14baf004b
3,4462,d293a386-1781-4565-ba07-1a7dcfc353e6
5,4463,2ce04ce0-7ebf-4bd8-88bb-b4011ebeab73
4,4464,8192f320-0e6f-46cb-a4d3-e77482028ae4
5,4465,ca32092b-2c97-4de3-96a0-457be32fa8e3
5,4466,1aabc7f5-ed5b-4588-9da4-b0fc087091f2
4,4467,fbaf792a-9efe-42be-88a2-113db3c5a4d6
4,4468,8beb9021-54b9-462b-b5dd-e8fd76b8a1f8
5,4469,9a778184-775b-4a6f-8561-7e326fba8c61
6,4470,5bd6de01-a8d2-4784-9eaf-3a45ff0f9cd5
2,4471,6925fcc8-f7c6-4b92-b17b-a5ecc8c22745
615,4472,c29b752c-7b77-49a5-911e-91e420365d2f
3,4473,ee2adbd8-5366-4f07-b7b3-4967cd07e521
7,4474,Null
6,4475,8241bdbe-0ed7-4fc9-b629-2a3f0802933d
4,4476,f283c29a-82ca-45ba-9fea-201e9a5c765a
4,4477,41b40e52-43ad-49a0-b1f5-f22f999a8848
5,4478,ddc77377-cbb7-442b-99af-6a165b6053bc
6,4479,eeed70cb-7940-4b07-a88f-293004cd07d7
3,4480,1b746d71-8410-4551-84c1-f6aafe631a13
3,4481,887dec30-5d1a-4202-b4f5-0ad83b0c9781
4,4482,141bbc85-10d5-4e49-b5b4-d3139a2d824a
3,4483,63026c60-e046-42a6-98ab-0ec96d1a99c2
2,4484,43b0f46d-7961-418c-a87b-7ce8c3cc51b4
4,4485,ae753a5e-bfb9-4f12-b436-a83238a05157
0,4486,5cac8ae9-444b-4cb0-8612-616a22c0d93c
2,4487,55f3d237-b682-4541-a541-3af6010391ab
2,4488,0163ad9b-1e55-455b-8b8d-86a842420c4d
2,4489,bd7f3ef3-21f3-4659-b612-77dae0140274
14,4490,63bc0e50-ccb7-48ee-bf0b-8bc29f745c88
3,4491,161ed275-7920-45f0-8dd8-5bc8e70d49fa
2,4492,2701dd18-9ecc-45ff-ac26-9035add38b0d
2718,4493,63bc0e50-ccb7-48ee-bf0b-8bc29f745c88
3,4494,2701dd18-9ecc-45ff-ac26-9035add38b0d
2,4495,93b1e76b-fbc7-4465-b412-974cb0627928
3,4496,68258e07-f1d8-4956-bdf1-fa811c3ddf96
10,4497,f283c29a-82ca-45ba-9fea-201e9a5c765a
3,4498,d5f9b950-cbf0-4913-9c99-d750976a0ffa
3,4499,Null
6,4500,131e1db1-35a6-486b-ad7a-300de80352fe
2,4501,5bd6de01-a8d2-4784-9eaf-3a45ff0f9cd5
20,4502,131e1db1-35a6-486b-ad7a-300de80352fe
2,4503,ee8b5436-91cc-44e0-bef2-01a4951be612
3,4504,8beb9021-54b9-462b-b5dd-e8fd76b8a1f8
5,4505,ca420b11-d4d7-405b-ba26-903dfa3c9b1e
3,4506,b9210ba1-c269-476d-a8fc-cd53d2840d7e
2,4507,c8027434-ea54-4fac-954f-0a843a7d0a62
4,4508,1a7e98df-5fbc-4ce9-b7a7-5ec0bd1f9c12
4,4509,568b4218-9dcb-4034-935e-f23b907d3696
4,4510,ef289bac-339e-4980-b9bc-fb21ba5ff7cf
4,4511,a9032f20-a226-48af-a059-da4037afc24b
2,4512,47bfa6fd-c326-47e6-8a4a-aae5a468889a
3,4513,8beb9021-54b9-462b-b5dd-e8fd76b8a1f8
5,4514,ed3f6c72-e368-488d-8eea-0db5c3c1b5fe
3,4515,57db2a7e-67e6-4d56-8b78-7f0e9967691c
5,4516,c8027434-ea54-4fac-954f-0a843a7d0a62
4,4517,1a7e98df-5fbc-4ce9-b7a7-5ec0bd1f9c12
4,4518,6925fcc8-f7c6-4b92-b17b-a5ecc8c22745
3,4519,34494d8a-8a2f-445f-a6c2-1f65390835c3
4,4520,5bd6de01-a8d2-4784-9eaf-3a45ff0f9cd5
2,4521,ca420b11-d4d7-405b-ba26-903dfa3c9b1e
3,4522,f283c29a-82ca-45ba-9fea-201e9a5c765a
3,4523,131e1db1-35a6-486b-ad7a-300de80352fe
2,4524,b9210ba1-c269-476d-a8fc-cd53d2840d7e
2,4525,1e0bf9dc-410c-4d95-95b8-9130d6824ca5
3,4526,6fdbe339-8e79-40a6-9b4e-50ddb5bed915
4,4527,568b4218-9dcb-4034-935e-f23b907d3696
4,4528,9a778184-775b-4a6f-8561-7e326fba8c61
6,4529,ee8b5436-91cc-44e0-bef2-01a4951be612
3,4530,b9210ba1-c269-476d-a8fc-cd53d2840d7e
2,4531,47bfa6fd-c326-47e6-8a4a-aae5a468889a
3,4532,9a778184-775b-4a6f-8561-7e326fba8c61
6,4533,5bd6de01-a8d2-4784-9eaf-3a45ff0f9cd5
2,4534,6fdbe339-8e79-40a6-9b4e-50ddb5bed915
4,4535,8beb9021-54b9-462b-b5dd-e8fd76b8a1f8
5,4536,a9032f20-a226-48af-a059-da4037afc24b
2,4537,34494d8a-8a2f-445f-a6c2-1f65390835c3
4,4538,6925fcc8-f7c6-4b92-b17b-a5ecc8c22745
3,4539,ed3f6c72-e368-488d-8eea-0db5c3c1b5fe
3,4540,1a7e98df-5fbc-4ce9-b7a7-5ec0bd1f9c12
4,4541,f283c29a-82ca-45ba-9fea-201e9a5c765a
3,4542,568b4218-9dcb-4034-935e-f23b907d3696
4,4543,131e1db1-35a6-486b-ad7a-300de80352fe
2,4544,57db2a7e-67e6-4d56-8b78-7f0e9967691c
5,4545,ef289bac-339e-4980-b9bc-fb21ba5ff7cf
4,4546,1e0bf9dc-410c-4d95-95b8-9130d6824ca5
3,4547,ca420b11-d4d7-405b-ba26-903dfa3c9b1e
3,4548,c8027434-ea54-4fac-954f-0a843a7d0a62
4,4549,ee8b5436-91cc-44e0-bef2-01a4951be612
3,4550,9a778184-775b-4a6f-8561-7e326fba8c61
6,4551,ca420b11-d4d7-405b-ba26-903dfa3c9b1e
3,4552,57db2a7e-67e6-4d56-8b78-7f0e9967691c
5,4553,ee8b5436-91cc-44e0-bef2-01a4951be612
3,4554,131e1db1-35a6-486b-ad7a-300de80352fe
2,4555,5bd6de01-a8d2-4784-9eaf-3a45ff0f9cd5
2,4556,47bfa6fd-c326-47e6-8a4a-aae5a468889a
3,4557,1a7e98df-5fbc-4ce9-b7a7-5ec0bd1f9c12
4,4558,34494d8a-8a2f-445f-a6c2-1f65390835c3
4,4559,1e0bf9dc-410c-4d95-95b8-9130d6824ca5
3,4560,568b4218-9dcb-4034-935e-f23b907d3696
4,4561,6fdbe339-8e79-40a6-9b4e-50ddb5bed915
4,4562,ef289bac-339e-4980-b9bc-fb21ba5ff7cf
4,4563,6925fcc8-f7c6-4b92-b17b-a5ecc8c22745
3,4564,ed3f6c72-e368-488d-8eea-0db5c3c1b5fe
3,4565,8beb9021-54b9-462b-b5dd-e8fd76b8a1f8
5,4566,f283c29a-82ca-45ba-9fea-201e9a5c765a
3,4567,b9210ba1-c269-476d-a8fc-cd53d2840d7e
12700,4568,34494d8a-8a2f-445f-a6c2-1f65390835c3
60,4569,dd285dca-4b85-4d01-85a2-0e3a8a66360f
3,4570,0cb43fc2-8496-4cb2-a180-4fc4f396b884
20,4571,1567e89c-7663-49c2-9a40-747f0d37c859
2,4572,79a0864f-1339-4210-9b02-6e454c27b429
7,4573,8f762b1c-09d6-4a9f-a5a4-b8034386a24a
3,4574,dd285dca-4b85-4d01-85a2-0e3a8a66360f
4,4575,0cb43fc2-8496-4cb2-a180-4fc4f396b884
3,4576,fc34ef1e-701d-462a-a8dd-d1f3142ce45d
3,4577,9f29f6d8-bf7d-42c1-9c15-ffddf8ce8062
27607,4578,ee30ba36-77d3-4c93-9c51-3d9a779277fd
5,4579,ee30ba36-77d3-4c93-9c51-3d9a779277fd
2,4580,87e68d75-0f46-4ad0-bab0-e50f59c82712
3,4581,ab0c84cc-ef6b-404b-86b4-b1140faf8d1b
3,4582,Null
3,4583,Null
2,4584,ee30ba36-77d3-4c93-9c51-3d9a779277fd
4,4585,67e39775-1c83-460d-8979-18aea3b2214d
3,4586,ee30ba36-77d3-4c93-9c51-3d9a779277fd
2,4587,3928a9b7-85e1-4015-ad05-7cb988c8c1bb
4,4588,c7e31dfb-394e-4255-acd8-9b1a2f2adee9
4,4589,ee30ba36-77d3-4c93-9c51-3d9a779277fd
3,4590,ee30ba36-77d3-4c93-9c51-3d9a779277fd
3,4591,956adb60-e716-45a8-bead-6f543eeb82af
5,4592,79a0864f-1339-4210-9b02-6e454c27b429
3,4593,6d6078a6-174f-4112-aa06-28e42cfa574d
4,4594,49b505d9-5aed-4060-b73d-449614b32687
223,4595,Null
1,4596,Null
3,4597,Null
3,4598,b83f978a-d39a-4c7a-867c-1e9e64f39d80
3,4599,97ad2ad7-bcdb-461b-b485-80a9f2cd864e
4,4600,b58c257f-d2ec-408a-af39-585a4d2f4a3d
3,4601,6bd02344-b53f-44e3-b758-037df7402900
4,4602,b95135d5-4996-44fd-a70e-67e51114860d
4,4603,23c2c923-4f01-4d02-a349-eef904d752e9
4,4604,0e18e4f2-3f8d-43e9-b5cd-72bcdae0005d
5,4605,6c42e42d-e733-42de-87c8-be2f1b86efa4
4,4606,Null
693,4607,ee30ba36-77d3-4c93-9c51-3d9a779277fd
2,4608,da03070e-fb17-4b4f-a792-e7db158897ae
2,4609,038b4a59-33a4-4268-8a46-1bc2b2e17fd9
4,4610,Null
5,4611,038b4a59-33a4-4268-8a46-1bc2b2e17fd9
4,4612,Null
5,4613,Null
70,4614,153f06f3-8407-4f29-9cf2-fade07fe53e4
2,4615,28e8c722-f5be-4303-8b67-6663af31e11b
4,4616,291791c7-844c-42bc-9cd9-70965d3ada7b
3,4617,86730f43-fff7-4f33-a375-6db2b9812ebc
3,4618,3bd73463-b98d-4de4-95ae-020c9afd83dc
4,4619,fd8f20ed-1b0b-41db-8893-33ad7d8533f4
3,4620,b2434ee7-1607-4d7b-a15c-b8a379998bee
4,4621,871f38c3-357a-467c-91ac-f0f3aa9db1f7
3,4622,c7ea9d60-4d60-4268-a07f-9071e941a93b
4,4623,d982f271-ee35-47cd-bdd9-505cefcb9cb7
3,4624,26dffa2b-642a-4dfd-94f9-8fc9b69cdb28
3,4625,35c7a8b5-af1e-4042-a196-e4ed2ffb02f3
3,4626,08cb497f-55fc-4b18-b108-7ed802a62ee0
5,4627,a2c2dcc9-61ff-4ecc-be10-c15c55c46319
3,4628,5849def6-9431-4ebf-8afd-6359c93b86a5
2,4629,d6c026ad-8f61-4e04-8d3e-5bd5a5fd3796
3,4630,b956f097-960e-4248-9825-91ff011fafb2
4,4631,ee30ba36-77d3-4c93-9c51-3d9a779277fd
2,4632,a37daf7c-be06-47bb-a913-60613bbc4ff5
8,4633,d38b4199-96be-4058-9e07-6f73ebdf3056
5,4634,a64444d7-46d2-4a90-885c-fc1bab65d8c4
2,4635,da03070e-fb17-4b4f-a792-e7db158897ae
3,4636,f90cfcc1-ac24-440d-a02e-248ee01cc72a
4,4637,5167d057-7045-4852-9894-0b5b4519c309
5,4638,208529dd-c958-4493-a9ef-44ebb94f3959
5,4639,fdd21d9d-0a1e-471a-bb22-1d38182ec66b
1,4640,33799c81-7b2f-479a-91dc-fe1d54555fe9
3,4641,4fdf168d-81f6-4cca-997f-64d7dfbaa7ca
4,4642,Null
3,4643,038b4a59-33a4-4268-8a46-1bc2b2e17fd9
4,4644,Null
5,4645,Null
70,4646,153f06f3-8407-4f29-9cf2-fade07fe53e4
2,4647,28e8c722-f5be-4303-8b67-6663af31e11b
4,4648,291791c7-844c-42bc-9cd9-70965d3ada7b
3,4649,86730f43-fff7-4f33-a375-6db2b9812ebc
3,4650,3bd73463-b98d-4de4-95ae-020c9afd83dc
4,4651,fd8f20ed-1b0b-41db-8893-33ad7d8533f4
3,4652,b2434ee7-1607-4d7b-a15c-b8a379998bee
4,4653,871f38c3-357a-467c-91ac-f0f3aa9db1f7
3,4654,c7ea9d60-4d60-4268-a07f-9071e941a93b
4,4655,d982f271-ee35-47cd-bdd9-505cefcb9cb7
3,4656,26dffa2b-642a-4dfd-94f9-8fc9b69cdb28
3,4657,35c7a8b5-af1e-4042-a196-e4ed2ffb02f3
3,4658,08cb497f-55fc-4b18-b108-7ed802a62ee0
5,4659,a2c2dcc9-61ff-4ecc-be10-c15c55c46319
3,4660,5849def6-9431-4ebf-8afd-6359c93b86a5
2,4661,d6c026ad-8f61-4e04-8d3e-5bd5a5fd3796
4,4662,ee30ba36-77d3-4c93-9c51-3d9a779277fd
2,4663,a37daf7c-be06-47bb-a913-60613bbc4ff5
1250,4664,ee30ba36-77d3-4c93-9c51-3d9a779277fd
2,4665,a37daf7c-be06-47bb-a913-60613bbc4ff5
8,4666,d38b4199-96be-4058-9e07-6f73ebdf3056
5,4667,a64444d7-46d2-4a90-885c-fc1bab65d8c4
2,4668,da03070e-fb17-4b4f-a792-e7db158897ae
3,4669,f90cfcc1-ac24-440d-a02e-248ee01cc72a
4,4670,5167d057-7045-4852-9894-0b5b4519c309
13,4671,b95135d5-4996-44fd-a70e-67e51114860d
5,4672,Null
4,4673,ee30ba36-77d3-4c93-9c51-3d9a779277fd
37,4674,be3255e5-12a1-4328-b0a8-19c020808dc7
105,4675,3619a7aa-db30-48e7-bdb2-246b678c2598
3,4676,109e9a31-2280-4e90-9184-c7fc004b0427
11,4677,d865a6b5-62f2-46cd-83eb-f2ae4507ed71
7,4678,c1098013-3add-45b8-8c9a-31527be23a3f
3,4679,b44e8174-0cba-47a3-ad25-5b93dae39e66
7,4680,d4445ef1-682d-47bd-8410-017b1a3bddf4
3,4681,Null
3,4682,Null
4,4683,51707b6d-4c41-40c3-b956-9f1ecb93c42e
6,4684,6318ba70-bd6f-42e2-9d77-b0d45195c02b
3,4685,533917e1-9f20-4578-b047-9583606bc780
3,4686,f5a4d075-ceab-4169-9911-db418a743831
3,4687,Null
3,4688,9004cce9-5f9b-4acc-9505-a781f719073c
2,4689,44bd5d3e-92e7-44ac-8755-e941d15e14a8
3,4690,a0c33d67-6f21-44e1-9d7e-f7de2f3c8269
0,4691,a1eafc04-97ce-4dfa-a55a-15d263246b1a
3,4692,aabc1b39-fb2d-4dee-a69b-8f9289848e51
4,4693,ec7233ca-411d-4bd5-9e8e-6e4ba15268a2
3,4694,a86cdc9d-e203-4277-8e9b-b22f3bad1004
4,4695,Null
4,4696,ec7233ca-411d-4bd5-9e8e-6e4ba15268a2
3,4697,631029da-9f81-4fa7-b3eb-8d80c1c70a1c
3,4698,109e9a31-2280-4e90-9184-c7fc004b0427
11,4699,d865a6b5-62f2-46cd-83eb-f2ae4507ed71
10,4700,Null
0,4701,b4bdcf8c-4f48-419a-af4b-4ec66203007a
6,4702,d4445ef1-682d-47bd-8410-017b1a3bddf4
7,4703,ee30ba36-77d3-4c93-9c51-3d9a779277fd
4,4704,a64444d7-46d2-4a90-885c-fc1bab65d8c4
1,4705,67e39775-1c83-460d-8979-18aea3b2214d
1296,4706,Null
10,4707,659b4c7e-630d-48e7-83af-26568837575a
26,4708,9cc9b241-be33-4efd-b35f-8c607c847640
0,4709,eaaa4fc1-b999-4ed0-96e9-0db87ee79ea0
4,4710,f820fa08-cc3f-44db-9879-4bb8fe99c8c9
3,4711,8fc26a31-0443-479c-ad06-8022c5ca01ed
1740,4712,Null
13,4713,Null
6,4714,06e4939f-35b0-4849-aaae-aca274447a25
2,4715,06e4939f-35b0-4849-aaae-aca274447a25
29,4716,2f67ea7f-568d-4de9-a8af-c66e5e0694c4
7,4717,3a7112f5-0d93-4664-be6e-e7764cbe994d
4,4718,Null
6,4719,be3255e5-12a1-4328-b0a8-19c020808dc7
742,4720,0978ba8b-5c90-4db1-b7a2-ead2704f2e50
2,4721,229d054c-b584-47ce-8f82-a251a231d473
2,4722,aae43474-8044-49dc-901d-7d52c54aa9e3
1,4723,efba0eb7-9fee-4d9a-b503-01003f5ff640
2,4724,12379e78-adfc-42f7-b729-83f192db41af
2,4725,b862c99f-a148-4b64-a662-cbcf3fb0be4d
6,4726,a51cf306-586a-4999-abdc-bf0178b9566d
3,4727,693df0b9-1733-47b8-af20-53241757997f
8,4728,06e4939f-35b0-4849-aaae-aca274447a25
2,4729,c836e710-2730-4f0f-860b-b4346203b90e
7,4730,ba9d939d-dd9a-4697-b9c9-e268f4a09eb1
4,4731,e82b238a-62b7-41d7-b664-f65386b160cb
3,4732,d1fe4ba5-b38f-48be-b7e4-eda3bf1b5f66
3,4733,c2791119-aefc-4b82-b265-791b3bf52fc3
3,4734,d07b8974-dbed-4cbc-8499-6d767dd21278
5,4735,b8ef8d85-b436-4e41-8401-07285019b021
2,4736,e7648939-e2c5-49cc-8f5c-0a3d3d672883
4,4737,dbb041ec-d603-4760-9f97-094e46e04cbb
4,4738,8b762638-2295-4c61-899b-a2b99d250b66
3,4739,718e8279-f333-4349-9ba8-9827a9285d5e
4,4740,f6308b70-6db6-41a2-b02d-b24bde9083e6
6,4741,1fd1928e-bbc7-47a0-a1fc-28a9c5a853a2
2,4742,420a7f29-8385-41ed-b5ac-67b1331ee154
3,4743,a5f3a31e-56bb-4f15-8ccf-bd36d5257f88
3,4744,31a9c321-9071-4fa4-869e-952b3bd1dde1
6,4745,6a6b5b97-e854-4dca-ad62-350ca52644b0
4,4746,4af67bb9-4070-46b4-aa62-5997e162f0d3
2,4747,af7ae486-83d8-4a33-9bdd-f0973ca2f5eb
4,4748,09f250c7-5037-4ccf-9dcc-ef6dd6cdbd08
3,4749,315b167c-668f-4759-9c12-a7dc3f14d6c1
3,4750,15373e38-52c3-40b3-a7bb-fef414e067c5
3,4751,5bc0395c-31f9-4a3f-b985-286f8fb478c6
4,4752,f41be3b0-729f-401b-b04c-b57b26596dd1
2,4753,ef9c1e73-fa8c-49b7-bd0e-6ee0c8961b4a
